<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.IBM,1,20200709,154700,115.8600000,115.8600000,115.7100000,115.7400000,5464
US1.IBM,1,20200709,154800,115.7200000,115.7200000,115.6400000,115.6600000,5245
US1.IBM,1,20200709,154900,115.6900000,116.0100000,115.6700000,116.0100000,8641
US1.IBM,1,20200709,155000,115.9400000,115.9700000,115.9200000,115.9200000,1100
US1.IBM,1,20200709,155100,115.9400000,115.9400000,115.7700000,115.8000000,3526
US1.IBM,1,20200709,155200,115.7700000,115.8200000,115.7300000,115.8000000,2608
US1.IBM,1,20200709,155300,115.8000000,115.8600000,115.7800000,115.7900000,1900
US1.IBM,1,20200709,155400,115.8200000,115.8600000,115.7700000,115.7950000,1100
US1.IBM,1,20200709,155500,115.7100000,115.7300000,115.6700000,115.7300000,2794
US1.IBM,1,20200709,155600,115.7200000,115.7400000,115.5800000,115.6100000,5055
US1.IBM,1,20200709,155700,115.6550000,115.6700000,115.6400000,115.6400000,1901
US1.IBM,1,20200709,155800,115.6300000,115.7000000,115.6200000,115.6900000,2361
US1.IBM,1,20200709,155900,115.6600000,115.7000000,115.6400000,115.7000000,2700
US1.IBM,1,20200709,160000,115.6900000,115.7300000,115.6300000,115.6300000,7485
US1.IBM,1,20200710,093100,115.4100000,115.4500000,115.2900000,115.3000000,1000
US1.IBM,1,20200710,093200,115.4200000,115.4200000,115.4200000,115.4200000,100
US1.IBM,1,20200710,093300,115.4450000,115.5550000,115.4000000,115.4000000,400
US1.IBM,1,20200710,093400,115.4550000,115.6200000,115.4550000,115.5000000,600
US1.IBM,1,20200710,093500,115.4700000,115.4700000,115.3900000,115.3900000,500
US1.IBM,1,20200710,093600,115.4000000,115.5600000,115.4000000,115.5600000,1300
US1.IBM,1,20200710,093700,115.6250000,115.9900000,115.6250000,115.9900000,800
US1.IBM,1,20200710,093800,116.0200000,116.3100000,116.0200000,116.3100000,1300
US1.IBM,1,20200710,093900,116.2900000,116.5000000,116.2900000,116.5000000,1039
US1.IBM,1,20200710,094000,116.5200000,116.5700000,116.4800000,116.5700000,1100
US1.IBM,1,20200710,094100,116.6200000,116.8300000,116.6100000,116.7900000,1800
US1.IBM,1,20200710,094200,116.7800000,116.8100000,116.7350000,116.7950000,2000
US1.IBM,1,20200710,094300,116.7050000,116.8800000,116.7050000,116.8800000,300
US1.IBM,1,20200710,094400,116.9000000,116.9700000,116.9000000,116.9700000,900
US1.IBM,1,20200710,094500,117.0000000,117.0000000,116.8850000,116.8850000,800
US1.IBM,1,20200710,094600,117.0050000,117.0800000,116.9800000,117.0100000,1800
US1.IBM,1,20200710,094700,117.1200000,117.3400000,117.1200000,117.3200000,900
US1.IBM,1,20200710,094800,117.3400000,117.3600000,117.3200000,117.3500000,1200
US1.IBM,1,20200710,094900,117.2600000,117.3800000,117.1700000,117.3050000,2274
US1.IBM,1,20200710,095000,117.3400000,117.3800000,117.3400000,117.3500000,400
US1.IBM,1,20200710,095100,117.1500000,117.1700000,117.1200000,117.1400000,1000
US1.IBM,1,20200710,095200,117.0950000,117.1300000,117.0200000,117.1300000,1994
US1.IBM,1,20200710,095300,117.0800000,117.1800000,117.0800000,117.1800000,500
US1.IBM,1,20200710,095400,117.1200000,117.1200000,116.9950000,117.0000000,1899
US1.IBM,1,20200710,095500,117.0100000,117.0400000,116.8500000,116.8500000,1560
US1.IBM,1,20200710,095600,116.8700000,116.8700000,116.7800000,116.7900000,500
US1.IBM,1,20200710,095700,116.7800000,116.8800000,116.7800000,116.8650000,700
US1.IBM,1,20200710,095800,116.8000000,116.8700000,116.8000000,116.8700000,14585
US1.IBM,1,20200710,095900,116.9350000,117.0400000,116.9000000,117.0400000,1200
US1.IBM,1,20200710,100000,117.0800000,117.1800000,117.0800000,117.1300000,2100
US1.IBM,1,20200710,100100,117.1200000,117.1200000,116.7500000,116.7600000,2817
US1.IBM,1,20200710,100200,116.7700000,116.8000000,116.7000000,116.7000000,2100
US1.IBM,1,20200710,100300,116.6900000,116.7300000,116.6900000,116.7200000,1500
US1.IBM,1,20200710,100400,116.7400000,116.9000000,116.7400000,116.9000000,350
US1.IBM,1,20200710,100500,116.9400000,117.0000000,116.9200000,117.0000000,1917
US1.IBM,1,20200710,100600,117.0200000,117.1100000,116.9800000,117.1100000,1800
US1.IBM,1,20200710,100700,117.1600000,117.3300000,117.1600000,117.2800000,1488
US1.IBM,1,20200710,100800,117.2600000,117.2600000,117.1700000,117.2400000,2200
US1.IBM,1,20200710,100900,117.3500000,117.4400000,117.2800000,117.4400000,3000
US1.IBM,1,20200710,101000,117.4100000,117.4700000,117.3600000,117.4200000,1847
US1.IBM,1,20200710,101100,117.3700000,117.5200000,117.3700000,117.5200000,300
US1.IBM,1,20200710,101200,117.5500000,117.6900000,117.5500000,117.6400000,2127
US1.IBM,1,20200710,101300,117.6200000,117.6700000,117.6200000,117.6500000,1000
US1.IBM,1,20200710,101400,117.7500000,117.7800000,117.7100000,117.7100000,700
US1.IBM,1,20200710,101500,117.7900000,117.8400000,117.7300000,117.8000000,2084
US1.IBM,1,20200710,101600,117.8200000,117.8300000,117.7800000,117.8100000,1724
US1.IBM,1,20200710,101700,117.8200000,117.8400000,117.7700000,117.7800000,4138
US1.IBM,1,20200710,101800,117.7100000,117.7800000,117.6900000,117.7000000,1400
US1.IBM,1,20200710,101900,117.6300000,117.6300000,117.5900000,117.6200000,1400
US1.IBM,1,20200710,102000,117.6100000,117.6700000,117.6100000,117.6100000,1208
US1.IBM,1,20200710,102100,117.5400000,117.5400000,117.4500000,117.4900000,1080
US1.IBM,1,20200710,102200,117.6500000,117.6800000,117.6500000,117.6600000,1150
US1.IBM,1,20200710,102300,117.4600000,117.5100000,117.4600000,117.5100000,313
US1.IBM,1,20200710,102400,117.4300000,117.4300000,117.4300000,117.4300000,300
US1.IBM,1,20200710,102500,117.2900000,117.2900000,117.1700000,117.1700000,1104
US1.IBM,1,20200710,102600,117.3000000,117.3000000,117.3000000,117.3000000,100
US1.IBM,1,20200710,102700,117.4600000,117.4700000,117.4500000,117.4500000,1852
US1.IBM,1,20200710,102800,117.4600000,117.4600000,117.3400000,117.3800000,400
US1.IBM,1,20200710,102900,117.3900000,117.4900000,117.3800000,117.4900000,500
US1.IBM,1,20200710,103000,117.4500000,117.4500000,117.4500000,117.4500000,100
US1.IBM,1,20200710,103100,117.4500000,117.5700000,117.4500000,117.5700000,300
US1.IBM,1,20200710,103200,117.5700000,117.5800000,117.5700000,117.5800000,387
US1.IBM,1,20200710,103300,117.6100000,117.7000000,117.6100000,117.7000000,500
US1.IBM,1,20200710,103400,117.6500000,117.6500000,117.6400000,117.6400000,596
US1.IBM,1,20200710,103500,117.5800000,117.5900000,117.5800000,117.5900000,200
US1.IBM,1,20200710,103600,117.7300000,117.8100000,117.7200000,117.8100000,600
US1.IBM,1,20200710,103700,117.7600000,117.7600000,117.5900000,117.5900000,800
US1.IBM,1,20200710,103800,117.5600000,117.5700000,117.4900000,117.4900000,400
US1.IBM,1,20200710,104000,117.6300000,117.6300000,117.6300000,117.6300000,100
US1.IBM,1,20200710,104100,117.6100000,117.7400000,117.6100000,117.7400000,1820
US1.IBM,1,20200710,104200,117.7400000,117.7600000,117.7200000,117.7200000,400
US1.IBM,1,20200710,104400,117.9100000,118.0100000,117.9100000,117.9700000,1600
US1.IBM,1,20200710,104500,118.0800000,118.0800000,118.0200000,118.0200000,800
US1.IBM,1,20200710,104600,118.0300000,118.0300000,118.0100000,118.0100000,200
US1.IBM,1,20200710,104700,118.0200000,118.0350000,117.6900000,117.7200000,4356
US1.IBM,1,20200710,104800,117.8400000,117.8400000,117.7300000,117.8100000,501
US1.IBM,1,20200710,104900,117.8300000,117.8400000,117.8300000,117.8400000,300
US1.IBM,1,20200710,105000,117.8100000,117.8400000,117.8100000,117.8400000,200
US1.IBM,1,20200710,105100,117.9500000,117.9500000,117.7500000,117.7600000,600
US1.IBM,1,20200710,105200,117.7200000,117.7300000,117.7200000,117.7300000,200
US1.IBM,1,20200710,105400,117.7300000,117.7300000,117.7300000,117.7300000,100
US1.IBM,1,20200710,105500,117.7000000,117.7000000,117.7000000,117.7000000,100
US1.IBM,1,20200710,105700,117.7150000,117.7400000,117.7150000,117.7400000,1100
US1.IBM,1,20200710,105800,117.7800000,117.7800000,117.7200000,117.7200000,600
US1.IBM,1,20200710,105900,117.7600000,117.7600000,117.7600000,117.7600000,300
US1.IBM,1,20200710,110000,117.7500000,117.8400000,117.7300000,117.8200000,700
US1.IBM,1,20200710,110100,117.8000000,117.8000000,117.7200000,117.7500000,400
US1.IBM,1,20200710,110200,117.8100000,117.8100000,117.8100000,117.8100000,100
US1.IBM,1,20200710,110300,117.6800000,117.7500000,117.6800000,117.7500000,200
US1.IBM,1,20200710,110400,117.6950000,117.6950000,117.6950000,117.6950000,500
US1.IBM,1,20200710,110500,117.7000000,117.8600000,117.7000000,117.7800000,500
US1.IBM,1,20200710,110600,117.7700000,117.7700000,117.7700000,117.7700000,200
US1.IBM,1,20200710,110700,117.8100000,117.9400000,117.8100000,117.8900000,1000
US1.IBM,1,20200710,110800,117.9200000,117.9200000,117.9000000,117.9000000,361
US1.IBM,1,20200710,110900,117.8900000,117.9300000,117.8900000,117.9300000,800
US1.IBM,1,20200710,111000,118.0800000,118.1100000,118.0800000,118.0900000,1600
US1.IBM,1,20200710,111100,118.1800000,118.2500000,118.1800000,118.2500000,800
US1.IBM,1,20200710,111200,118.2000000,118.2000000,118.1100000,118.1100000,300
US1.IBM,1,20200710,111400,118.2500000,118.2500000,118.1600000,118.1900000,702
US1.IBM,1,20200710,111500,118.1800000,118.1800000,118.1300000,118.1700000,900
US1.IBM,1,20200710,111600,118.1900000,118.1900000,118.1900000,118.1900000,100
US1.IBM,1,20200710,111700,118.1100000,118.1800000,118.1100000,118.1400000,500
US1.IBM,1,20200710,111800,118.1100000,118.1100000,118.1100000,118.1100000,200
US1.IBM,1,20200710,112000,117.8900000,117.9000000,117.8900000,117.9000000,200
US1.IBM,1,20200710,112100,117.9100000,117.9600000,117.9100000,117.9100000,1678
US1.IBM,1,20200710,112200,117.9200000,117.9200000,117.8000000,117.8000000,500
US1.IBM,1,20200710,112500,118.0100000,118.0100000,118.0100000,118.0100000,100
US1.IBM,1,20200710,112600,118.0200000,118.0200000,118.0200000,118.0200000,100
US1.IBM,1,20200710,112700,117.9300000,117.9400000,117.9300000,117.9300000,882
US1.IBM,1,20200710,112800,117.8800000,117.8800000,117.8800000,117.8800000,100
US1.IBM,1,20200710,112900,117.8000000,117.8000000,117.7900000,117.7900000,300
US1.IBM,1,20200710,113000,117.7800000,117.8000000,117.7800000,117.8000000,200
US1.IBM,1,20200710,113100,117.8700000,117.9200000,117.8700000,117.9200000,912
US1.IBM,1,20200710,113200,118.0000000,118.0200000,117.9900000,118.0200000,800
US1.IBM,1,20200710,113300,118.0800000,118.0800000,117.9700000,118.0100000,700
US1.IBM,1,20200710,113400,117.9000000,117.9300000,117.9000000,117.9000000,700
US1.IBM,1,20200710,113500,117.8200000,117.8200000,117.7500000,117.7500000,500
US1.IBM,1,20200710,113600,117.9000000,117.9000000,117.9000000,117.9000000,200
US1.IBM,1,20200710,113700,117.9200000,117.9200000,117.8700000,117.8700000,600
US1.IBM,1,20200710,113800,117.9100000,118.0400000,117.9100000,117.9600000,1399
US1.IBM,1,20200710,113900,117.9900000,118.1000000,117.9900000,118.1000000,300
US1.IBM,1,20200710,114000,118.1200000,118.1900000,118.1200000,118.1700000,600
US1.IBM,1,20200710,114100,118.1800000,118.1800000,118.1800000,118.1800000,200
US1.IBM,1,20200710,114300,118.3000000,118.3000000,118.3000000,118.3000000,200
US1.IBM,1,20200710,114400,118.3400000,118.3400000,118.3000000,118.3000000,400
US1.IBM,1,20200710,114500,118.3000000,118.3000000,118.3000000,118.3000000,100
US1.IBM,1,20200710,114600,118.3200000,118.3200000,118.3200000,118.3200000,100
US1.IBM,1,20200710,114700,118.3400000,118.3400000,118.3400000,118.3400000,100
US1.IBM,1,20200710,114800,118.2700000,118.2700000,118.2100000,118.2100000,600
US1.IBM,1,20200710,115200,118.2450000,118.2450000,118.2450000,118.2450000,100
US1.IBM,1,20200710,115300,118.2600000,118.2600000,118.2400000,118.2400000,300
US1.IBM,1,20200710,115600,118.2800000,118.2800000,118.2800000,118.2800000,100
US1.IBM,1,20200710,115700,118.3200000,118.3900000,118.3100000,118.3400000,1300
US1.IBM,1,20200710,115800,118.3600000,118.3600000,118.3200000,118.3200000,700
US1.IBM,1,20200710,115900,118.3300000,118.3300000,118.3200000,118.3200000,470
US1.IBM,1,20200710,120000,118.3900000,118.3900000,118.3600000,118.3600000,300
US1.IBM,1,20200710,120100,118.4200000,118.4700000,118.3600000,118.4700000,800
US1.IBM,1,20200710,120300,118.4300000,118.4300000,118.4300000,118.4300000,100
US1.IBM,1,20200710,120400,118.3700000,118.4350000,118.3700000,118.4100000,1800
US1.IBM,1,20200710,120500,118.4200000,118.4300000,118.4200000,118.4200000,500
US1.IBM,1,20200710,120600,118.4000000,118.4800000,118.4000000,118.4800000,500
US1.IBM,1,20200710,120700,118.4600000,118.5100000,118.2800000,118.2900000,2598
US1.IBM,1,20200710,120800,118.2700000,118.2800000,118.2100000,118.2800000,900
US1.IBM,1,20200710,120900,118.2700000,118.2900000,118.2500000,118.2500000,588
US1.IBM,1,20200710,121000,118.3000000,118.3100000,118.3000000,118.3100000,600
US1.IBM,1,20200710,121100,118.3400000,118.3400000,118.3400000,118.3400000,311
US1.IBM,1,20200710,121300,118.2800000,118.3000000,118.2800000,118.3000000,500
US1.IBM,1,20200710,121400,118.3500000,118.3500000,118.2900000,118.2900000,500
US1.IBM,1,20200710,121500,118.2500000,118.2500000,118.2400000,118.2400000,200
US1.IBM,1,20200710,121700,118.2400000,118.2400000,118.2400000,118.2400000,100
US1.IBM,1,20200710,121800,118.1700000,118.1800000,118.1500000,118.1500000,300
US1.IBM,1,20200710,121900,118.1600000,118.1800000,118.1400000,118.1400000,500
US1.IBM,1,20200710,122000,118.1300000,118.1300000,118.0000000,118.0200000,600
US1.IBM,1,20200710,122100,118.0600000,118.0600000,117.9300000,117.9300000,1100
US1.IBM,1,20200710,122300,117.9000000,117.9200000,117.9000000,117.9200000,200
US1.IBM,1,20200710,122400,117.9200000,117.9200000,117.9200000,117.9200000,100
US1.IBM,1,20200710,122600,118.0600000,118.0600000,117.9800000,117.9800000,200
US1.IBM,1,20200710,122700,118.0250000,118.0250000,118.0250000,118.0250000,100
US1.IBM,1,20200710,122800,118.0500000,118.0500000,118.0300000,118.0300000,200
US1.IBM,1,20200710,122900,118.1000000,118.1400000,118.1000000,118.1300000,400
US1.IBM,1,20200710,123000,118.1600000,118.1600000,118.1500000,118.1500000,900
US1.IBM,1,20200710,123100,118.0400000,118.0400000,118.0400000,118.0400000,100
US1.IBM,1,20200710,123200,118.0200000,118.0200000,118.0200000,118.0200000,100
US1.IBM,1,20200710,123400,117.9900000,118.0800000,117.9900000,118.0200000,500
US1.IBM,1,20200710,123500,118.0200000,118.0200000,118.0200000,118.0200000,100
US1.IBM,1,20200710,123600,118.0000000,118.0000000,118.0000000,118.0000000,200
US1.IBM,1,20200710,124000,117.9800000,117.9800000,117.8600000,117.8600000,600
US1.IBM,1,20200710,124100,117.8800000,117.8900000,117.8000000,117.8800000,1000
US1.IBM,1,20200710,124200,117.9300000,117.9300000,117.9300000,117.9300000,100
US1.IBM,1,20200710,124300,117.9500000,117.9500000,117.9500000,117.9500000,100
US1.IBM,1,20200710,124400,117.9400000,117.9400000,117.9400000,117.9400000,200
US1.IBM,1,20200710,124500,118.0300000,118.0600000,118.0300000,118.0600000,200
US1.IBM,1,20200710,124700,118.1000000,118.1000000,118.1000000,118.1000000,200
US1.IBM,1,20200710,124800,118.0400000,118.0400000,118.0300000,118.0300000,300
US1.IBM,1,20200710,125000,118.1200000,118.1200000,118.1200000,118.1200000,100
US1.IBM,1,20200710,125100,118.0800000,118.0900000,118.0800000,118.0900000,400
US1.IBM,1,20200710,125200,118.0700000,118.1350000,118.0700000,118.1350000,300
US1.IBM,1,20200710,125400,118.1300000,118.1300000,118.1300000,118.1300000,200
US1.IBM,1,20200710,125500,118.0700000,118.0700000,118.0700000,118.0700000,100
US1.IBM,1,20200710,125600,118.0850000,118.0850000,118.0450000,118.0500000,1300
US1.IBM,1,20200710,125700,118.0500000,118.0500000,118.0500000,118.0500000,200
US1.IBM,1,20200710,125800,118.0300000,118.0500000,118.0300000,118.0400000,519
US1.IBM,1,20200710,130000,118.1000000,118.1100000,118.1000000,118.1100000,200
US1.IBM,1,20200710,130100,117.9600000,117.9600000,117.9500000,117.9500000,525
US1.IBM,1,20200710,130200,117.9400000,117.9400000,117.8900000,117.9100000,493
US1.IBM,1,20200710,130500,118.0000000,118.0000000,118.0000000,118.0000000,100
US1.IBM,1,20200710,130600,118.0000000,118.0000000,117.9600000,117.9600000,300
US1.IBM,1,20200710,130700,117.9300000,117.9300000,117.9300000,117.9300000,100
US1.IBM,1,20200710,130800,117.9000000,117.9100000,117.9000000,117.9100000,500
US1.IBM,1,20200710,130900,117.8900000,117.8900000,117.8900000,117.8900000,100
US1.IBM,1,20200710,131000,117.8500000,117.8500000,117.8450000,117.8450000,300
US1.IBM,1,20200710,131100,117.8200000,117.8200000,117.8200000,117.8200000,100
US1.IBM,1,20200710,131300,117.7900000,117.7900000,117.7500000,117.7500000,700
US1.IBM,1,20200710,131400,117.7500000,117.7700000,117.7250000,117.7250000,401
US1.IBM,1,20200710,131500,117.7200000,117.7200000,117.6800000,117.6800000,536
US1.IBM,1,20200710,131600,117.7700000,117.7700000,117.7600000,117.7700000,500
US1.IBM,1,20200710,131800,117.7200000,117.7200000,117.7000000,117.7000000,300
US1.IBM,1,20200710,131900,117.7000000,117.7000000,117.7000000,117.7000000,200
US1.IBM,1,20200710,132000,117.7100000,117.7100000,117.6600000,117.6600000,500
US1.IBM,1,20200710,132100,117.6700000,117.6700000,117.6200000,117.6400000,700
US1.IBM,1,20200710,132200,117.6600000,117.6900000,117.6600000,117.6900000,300
US1.IBM,1,20200710,132300,117.7300000,117.7400000,117.7300000,117.7400000,200
US1.IBM,1,20200710,132400,117.8100000,117.8100000,117.7900000,117.7900000,400
US1.IBM,1,20200710,132500,117.7900000,117.8000000,117.7600000,117.7600000,353
US1.IBM,1,20200710,132600,117.7400000,117.7400000,117.7400000,117.7400000,100
US1.IBM,1,20200710,132700,117.7300000,117.7300000,117.7300000,117.7300000,100
US1.IBM,1,20200710,132800,117.7800000,117.7800000,117.7800000,117.7800000,100
US1.IBM,1,20200710,133000,117.7600000,117.7600000,117.7500000,117.7500000,500
US1.IBM,1,20200710,133200,117.8200000,117.8200000,117.8100000,117.8100000,300
US1.IBM,1,20200710,133400,117.8400000,117.8400000,117.8200000,117.8200000,300
US1.IBM,1,20200710,133500,117.8000000,117.8500000,117.8000000,117.8500000,500
US1.IBM,1,20200710,133600,117.8500000,117.8500000,117.8400000,117.8400000,200
US1.IBM,1,20200710,133700,117.8000000,117.8000000,117.8000000,117.8000000,200
US1.IBM,1,20200710,133800,117.7800000,117.8100000,117.7800000,117.8100000,400
US1.IBM,1,20200710,133900,117.8100000,117.8300000,117.8100000,117.8300000,300
US1.IBM,1,20200710,134000,117.8700000,117.8800000,117.8600000,117.8600000,600
US1.IBM,1,20200710,134100,117.8900000,117.8900000,117.8900000,117.8900000,100
US1.IBM,1,20200710,134200,117.9600000,117.9700000,117.9500000,117.9500000,400
US1.IBM,1,20200710,134300,117.9400000,117.9400000,117.9400000,117.9400000,200
US1.IBM,1,20200710,134400,117.9800000,117.9800000,117.9600000,117.9600000,200
US1.IBM,1,20200710,134600,117.9700000,117.9700000,117.9700000,117.9700000,200
US1.IBM,1,20200710,134700,117.9500000,117.9500000,117.9500000,117.9500000,100
US1.IBM,1,20200710,134800,118.0200000,118.0200000,118.0200000,118.0200000,100
US1.IBM,1,20200710,134900,118.0100000,118.0100000,118.0100000,118.0100000,100
US1.IBM,1,20200710,135000,117.9800000,117.9800000,117.9700000,117.9700000,200
US1.IBM,1,20200710,135100,118.0200000,118.0200000,118.0200000,118.0200000,300
US1.IBM,1,20200710,135200,118.0200000,118.0200000,118.0200000,118.0200000,100
US1.IBM,1,20200710,135500,118.0200000,118.0200000,118.0000000,118.0000000,877
US1.IBM,1,20200710,135600,117.9900000,117.9900000,117.9400000,117.9400000,400
US1.IBM,1,20200710,135700,117.9700000,118.0200000,117.9700000,118.0100000,800
US1.IBM,1,20200710,135800,117.9600000,117.9600000,117.9600000,117.9600000,200
US1.IBM,1,20200710,140000,117.9200000,117.9300000,117.9200000,117.9300000,800
US1.IBM,1,20200710,140100,117.9100000,117.9100000,117.9100000,117.9100000,100
US1.IBM,1,20200710,140200,117.9200000,117.9200000,117.9200000,117.9200000,100
US1.IBM,1,20200710,140400,117.8850000,117.9000000,117.8850000,117.9000000,400
US1.IBM,1,20200710,140500,117.8800000,117.8800000,117.8600000,117.8600000,300
US1.IBM,1,20200710,140600,117.8500000,117.9100000,117.8500000,117.9100000,200
US1.IBM,1,20200710,140700,117.9000000,117.9000000,117.8600000,117.8600000,300
US1.IBM,1,20200710,140800,117.8400000,117.8400000,117.8400000,117.8400000,100
US1.IBM,1,20200710,140900,117.8700000,117.9000000,117.8700000,117.9000000,300
US1.IBM,1,20200710,141000,117.8900000,117.8900000,117.8800000,117.8800000,400
US1.IBM,1,20200710,141100,117.8450000,117.8550000,117.8450000,117.8500000,1384
US1.IBM,1,20200710,141200,117.8850000,117.9000000,117.8850000,117.9000000,300
US1.IBM,1,20200710,141300,117.8800000,117.8800000,117.8000000,117.8000000,300
US1.IBM,1,20200710,141700,117.8200000,117.8200000,117.8200000,117.8200000,200
US1.IBM,1,20200710,141900,117.7000000,117.7300000,117.7000000,117.7300000,500
US1.IBM,1,20200710,142000,117.7200000,117.7200000,117.7200000,117.7200000,100
US1.IBM,1,20200710,142100,117.6600000,117.6800000,117.6600000,117.6800000,400
US1.IBM,1,20200710,142200,117.6500000,117.6900000,117.6500000,117.6900000,200
US1.IBM,1,20200710,142300,117.6800000,117.6800000,117.6800000,117.6800000,100
US1.IBM,1,20200710,142600,117.7800000,117.8100000,117.7800000,117.8100000,200
US1.IBM,1,20200710,142700,117.7800000,117.7800000,117.7800000,117.7800000,100
US1.IBM,1,20200710,142800,117.8800000,117.8800000,117.8800000,117.8800000,100
US1.IBM,1,20200710,142900,117.8800000,117.8800000,117.8700000,117.8700000,409
US1.IBM,1,20200710,143000,117.8400000,117.8400000,117.8400000,117.8400000,200
US1.IBM,1,20200710,143100,117.9100000,117.9800000,117.9100000,117.9800000,930
US1.IBM,1,20200710,143200,117.9300000,117.9500000,117.9300000,117.9500000,485
US1.IBM,1,20200710,143300,117.9600000,117.9600000,117.9600000,117.9600000,100
US1.IBM,1,20200710,143400,117.9700000,117.9700000,117.9700000,117.9700000,200
US1.IBM,1,20200710,143500,118.0100000,118.0100000,118.0000000,118.0000000,500
US1.IBM,1,20200710,143600,118.0500000,118.0500000,118.0200000,118.0500000,1010
US1.IBM,1,20200710,143800,118.0800000,118.0800000,118.0800000,118.0800000,200
US1.IBM,1,20200710,143900,118.1100000,118.1100000,118.1100000,118.1100000,100
US1.IBM,1,20200710,144000,118.1300000,118.1500000,118.1300000,118.1500000,200
US1.IBM,1,20200710,144100,118.1600000,118.1600000,118.1100000,118.1100000,900
US1.IBM,1,20200710,144200,118.1600000,118.1700000,118.1600000,118.1700000,200
US1.IBM,1,20200710,144400,118.1250000,118.1250000,118.1150000,118.1150000,1000
US1.IBM,1,20200710,144600,118.2100000,118.2100000,118.2100000,118.2100000,100
US1.IBM,1,20200710,144700,118.1900000,118.1900000,118.1900000,118.1900000,200
US1.IBM,1,20200710,144800,118.2300000,118.2300000,118.2300000,118.2300000,200
US1.IBM,1,20200710,144900,118.1900000,118.1900000,118.1600000,118.1600000,1200
US1.IBM,1,20200710,145000,118.2000000,118.2000000,118.2000000,118.2000000,100
US1.IBM,1,20200710,145100,118.1800000,118.1800000,118.1800000,118.1800000,100
US1.IBM,1,20200710,145200,118.2000000,118.2100000,118.2000000,118.2100000,300
US1.IBM,1,20200710,145400,118.1600000,118.1600000,118.1600000,118.1600000,300
US1.IBM,1,20200710,145500,118.1300000,118.1400000,118.1300000,118.1400000,300
US1.IBM,1,20200710,145600,118.1100000,118.1100000,118.0800000,118.0850000,1051
US1.IBM,1,20200710,145700,118.0850000,118.0850000,118.0700000,118.0700000,400
US1.IBM,1,20200710,145800,118.0500000,118.0500000,118.0400000,118.0400000,300
US1.IBM,1,20200710,145900,118.0400000,118.0400000,118.0400000,118.0400000,100
US1.IBM,1,20200710,150000,118.0600000,118.0600000,118.0600000,118.0600000,100
US1.IBM,1,20200710,150100,117.9600000,117.9600000,117.9100000,117.9100000,400
US1.IBM,1,20200710,150200,117.8200000,117.8300000,117.8200000,117.8300000,490
US1.IBM,1,20200710,150300,117.9400000,117.9400000,117.9400000,117.9400000,400
US1.IBM,1,20200710,150400,117.9400000,117.9700000,117.9400000,117.9700000,400
US1.IBM,1,20200710,150500,118.1000000,118.1200000,118.0800000,118.0800000,757
US1.IBM,1,20200710,150600,118.0900000,118.1500000,118.0900000,118.1500000,400
US1.IBM,1,20200710,150700,118.1300000,118.1300000,118.1000000,118.1000000,200
US1.IBM,1,20200710,150900,117.9400000,117.9400000,117.9400000,117.9400000,100
US1.IBM,1,20200710,151000,118.0200000,118.0200000,118.0200000,118.0200000,600
US1.IBM,1,20200710,151100,118.0800000,118.0800000,118.0600000,118.0650000,776
US1.IBM,1,20200710,151200,118.1000000,118.1400000,118.0900000,118.1100000,900
US1.IBM,1,20200710,151300,118.1400000,118.1400000,118.0800000,118.0800000,1100
US1.IBM,1,20200710,151400,118.1100000,118.1100000,118.1100000,118.1100000,200
US1.IBM,1,20200710,151500,118.2200000,118.2200000,118.1900000,118.2200000,700
US1.IBM,1,20200710,151600,118.2700000,118.2700000,118.2700000,118.2700000,100
US1.IBM,1,20200710,151700,118.3000000,118.3200000,118.2700000,118.3000000,1701
US1.IBM,1,20200710,151800,118.3200000,118.3200000,118.3200000,118.3200000,200
US1.IBM,1,20200710,151900,118.3400000,118.3400000,118.3300000,118.3400000,804
US1.IBM,1,20200710,152000,118.3200000,118.3500000,118.3200000,118.3500000,700
US1.IBM,1,20200710,152100,118.4100000,118.4100000,118.4100000,118.4100000,200
US1.IBM,1,20200710,152200,118.3600000,118.3800000,118.3600000,118.3800000,300
US1.IBM,1,20200710,152300,118.3600000,118.3600000,118.3400000,118.3400000,1000
US1.IBM,1,20200710,152400,118.3500000,118.3500000,118.3400000,118.3500000,800
US1.IBM,1,20200710,152500,118.3800000,118.4100000,118.3800000,118.4100000,200
US1.IBM,1,20200710,152600,118.3800000,118.4000000,118.3800000,118.4000000,200
US1.IBM,1,20200710,152700,118.4000000,118.4000000,118.4000000,118.4000000,100
US1.IBM,1,20200710,152800,118.4200000,118.4200000,118.4000000,118.4000000,200
US1.IBM,1,20200710,152900,118.3400000,118.3400000,118.3100000,118.3100000,500
US1.IBM,1,20200710,153000,118.3700000,118.3700000,118.3700000,118.3700000,100
US1.IBM,1,20200710,153100,118.3500000,118.3500000,118.3500000,118.3500000,100
US1.IBM,1,20200710,153200,118.3200000,118.4700000,118.2900000,118.4600000,1300
US1.IBM,1,20200710,153300,118.4400000,118.4400000,118.3900000,118.4100000,1700
US1.IBM,1,20200710,153400,118.4100000,118.4300000,118.4000000,118.4000000,600
US1.IBM,1,20200710,153500,118.4600000,118.4600000,118.4600000,118.4600000,100
US1.IBM,1,20200710,153600,118.4600000,118.4800000,118.4400000,118.4800000,800
